Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2899","Miscellaneous","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2899","Miscellaneous","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2018","2018","g/cap/d","36.63","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2019","2019","g/cap/d","36.22","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2018","2018","g/cap/d","4.97","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2019","2019","g/cap/d","4.73","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2513","Barley and products","2018","2018","g/cap/d","0.14","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2513","Barley and products","2019","2019","g/cap/d","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2018","2018","g/cap/d","0.59","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2019","2019","g/cap/d","0.53","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2515","Rye and products","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2515","Rye and products","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2516","Oats","2018","2018","g/cap/d","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2516","Oats","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2520","Cereals, Other","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2520","Cereals, Other","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2532","Cassava and products","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2532","Cassava and products","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2531","Potatoes and products","2018","2018","g/cap/d","1.3","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2531","Potatoes and products","2019","2019","g/cap/d","1.37","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2534","Roots, Other","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2534","Roots, Other","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2536","Sugar cane","2018","2018","g/cap/d","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2536","Sugar cane","2019","2019","g/cap/d","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2018","2018","g/cap/d","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2019","2019","g/cap/d","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2745","Honey","2018","2018","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2745","Honey","2019","2019","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2546","Beans","2018","2018","g/cap/d","0.85","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2546","Beans","2019","2019","g/cap/d","0.94","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2547","Peas","2018","2018","g/cap/d","0","E","Estimated value"
