Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2645","Spices, Other","2019","2019","g/cap/d","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2655","Wine","2018","2018","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2655","Wine","2019","2019","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2656","Beer","2018","2018","g/cap/d","0.36","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2656","Beer","2019","2019","g/cap/d","0.4","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2657","Beverages, Fermented","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2657","Beverages, Fermented","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2658","Beverages, Alcoholic","2018","2018","g/cap/d","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2658","Beverages, Alcoholic","2019","2019","g/cap/d","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2680","Infant food","2018","2018","g/cap/d","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2680","Infant food","2019","2019","g/cap/d","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2899","Miscellaneous","2018","2018","g/cap/d","0.76","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2899","Miscellaneous","2019","2019","g/cap/d","0.78","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2018","2018","g/cap/d","30.58","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2019","2019","g/cap/d","27.39","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2018","2018","g/cap/d","0.87","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2019","2019","g/cap/d","0.96","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2513","Barley and products","2018","2018","g/cap/d","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2513","Barley and products","2019","2019","g/cap/d","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2018","2018","g/cap/d","4.25","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2019","2019","g/cap/d","4.53","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2516","Oats","2018","2018","g/cap/d","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2516","Oats","2019","2019","g/cap/d","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2520","Cereals, Other","2018","2018","g/cap/d","0.22","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2520","Cereals, Other","2019","2019","g/cap/d","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2531","Potatoes and products","2018","2018","g/cap/d","4.12","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2531","Potatoes and products","2019","2019","g/cap/d","5.25","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2533","Sweet potatoes","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2533","Sweet potatoes","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2534","Roots, Other","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2534","Roots, Other","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2536","Sugar cane","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2018","2018","g/cap/d","0.14","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2019","2019","g/cap/d","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2745","Honey","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2745","Honey","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2546","Beans","2018","2018","g/cap/d","1.86","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2546","Beans","2019","2019","g/cap/d","0.35","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2547","Peas","2018","2018","g/cap/d","0.17","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2547","Peas","2019","2019","g/cap/d","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2018","2018","g/cap/d","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2019","2019","g/cap/d","0.3","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2551","Nuts and products","2018","2018","g/cap/d","0.94","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2551","Nuts and products","2019","2019","g/cap/d","2.16","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2555","Soyabeans","2018","2018","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2555","Soyabeans","2019","2019","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2552","Groundnuts","2018","2018","g/cap/d","0.11","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2552","Groundnuts","2019","2019","g/cap/d","0.09","E","Estimated value"
